STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,METRIC,METRIC_LABEL,GEMS_RATING,GEMS_RATING_LABEL,CONTRACT_SIZE,CONTRACT_SIZE_LABEL,CREDIT_RATING,CREDIT_RATING_LABEL,CURRENCY_TYPE,CURRENCY_TYPE_LABEL,SECTOR,SECTOR_LABEL,PROJECT_TYPE,PROJECT_TYPE_LABEL,SENIORITY,SENIORITY_LABEL,TIME_DEFAULT,TIME_DEFAULT_LABEL,DEFAULT_TYPE,DEFAULT_TYPE_LABEL,RR_BAND,RR_BAND_LABEL,TIME_SINCE_BASE,TIME_SINCE_BASE_LABEL,TIME_PERIOD,OBS_VALUE,FREQ,FREQ_LABEL,DATABASE_ID,DATABASE_ID_LABEL,DECIMALS,DECIMALS_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,OBS_CONF,OBS_CONF_LABEL,UNIT_MULT,UNIT_MULT_LABEL
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,71.7643752595674,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,98.46034361969912,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2004,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,47.927849031803134,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2005,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,83.6478300188317,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,93.0418295026589,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2006,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,61.86634891728193,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2007,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2008,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,50.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,61.171842045351255,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2009,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,100.0,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,89.15437232687832,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2010,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,90.87503292144666,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2011,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,93.53413463869607,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,MEX,Mexico,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,PHL,Philippines,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,POL,Poland,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,THA,Thailand,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2012,,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,BRA,Brazil,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2013,80.32042621793983,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
datastructure,IFC.CR:DS_GEM(1.0),I,CHN,China,IFC_GEM_PRR_H,Historical private recovery rates,ARR,Average Recovery Rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,NF,Non-financial institutions,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,_Z,2013,85.66770088679863,A,Annual,IFC_GEM,Global Emerging Markets Risk Database,2,Two,PT,Percentage,PU,Public,0,Units
