codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd
BRAva2019,BRA,Brazil,2019,va,0.3014448285102844,0.1195827499032021,15,56.5217399597168,50.24154663085938,62.31884002685547,..,..,..,..,0.7166666666666667,..,..,0.56175,..,0.7161111111111111,..,..,..,0.1885251700878143,..,..,0.4946332275867462,0.7431161403656006,..,0.8809523809523809,..,0.1045,..,0.81,..,..,0.75,0.6595,..,0.3655939102172852,0.7896666666666667,..,0.3746268656716418,0.5510554313659668,..,0.07489632070064545,0.9868377447128296
CHNva2019,CHN,China,2019,va,-1.626906275749207,0.1233609691262245,11,6.763285160064697,2.898550748825073,10.14492797851562,..,..,..,..,0.1805555555555556,..,..,0.238,..,0.0861111111111111,..,..,..,..,..,..,..,0.6046386361122131,..,0.5789473684210527,..,..,..,0.19,..,..,0.375,0.2151999999999999,..,..,0.052,..,0.5415384615384615,0.3457880914211273,..,0.07489632070064545,0.9868377447128296
MEXva2019,MEX,Mexico,2019,va,0.008570964448153973,0.1195827499032021,15,45.89371871948242,39.13043594360352,53.62318801879883,..,..,..,..,0.6083333333333333,..,..,0.46075,..,0.6194444444444445,..,..,..,0.3023622632026672,..,..,0.5760906338691711,0.701086163520813,..,0.8095238095238095,..,0.1905,..,0.82,..,..,0.5833333333333333,0.5455,..,0.4540191441774368,0.8109999999999999,..,0.1923809523809524,0.5281763672828674,..,0.07489632070064545,0.9868377447128296
PHLva2019,PHL,Philippines,2019,va,0.00574713759124279,0.123259000480175,12,45.41062927246094,39.13043594360352,53.62318801879883,..,..,..,..,0.5833333333333334,..,..,0.55075,..,0.6172222222222222,..,..,..,0.6419761776924133,..,..,..,0.7133070826530457,..,0.8375,..,..,..,0.76,..,..,0.625,0.5646,..,..,0.6473333333333333,..,0.3911111111111111,0.4786714315414429,..,0.07489632070064545,0.9868377447128296
POLva2019,POL,Poland,2019,va,0.671802282333374,0.1132714450359344,12,69.56521606445312,61.83575057983398,73.91304016113281,..,..,..,..,0.7916666666666666,..,..,0.67475,0.2770818888888888,0.805,..,..,..,0.7097638249397278,..,..,..,..,..,0.8809523809523809,..,..,..,0.6,..,..,0.9166666666666667,0.7135,..,..,0.8263333333333334,..,0.3076923076923077,0.6061707139015198,..,0.07489632070064545,0.9868377447128296
THAva2019,THA,Thailand,2019,va,-0.8460856676101685,0.1242632269859314,11,23.6714973449707,19.8067626953125,28.98550796508789,..,..,..,..,0.2166666666666667,..,..,0.5035000000000001,..,0.3111111111111111,..,..,..,0.4405793249607086,..,..,..,..,..,0.6710526315789473,..,..,..,0.61,..,..,0.375,0.5506,..,..,0.2743333333333333,..,0.3959183673469388,0.492232471704483,..,0.07489632070064545,0.9868377447128296
BRAcc2020,BRA,Brazil,2020,cc,-0.4290834963321686,0.1433859914541245,13,37.61904907226562,27.61904716491699,45.71428680419922,..,..,..,..,0.6,..,..,0.25,..,..,0.7200000286102295,0.3323377380952381,..,0.2859453856945038,..,..,..,0.6105464696884155,..,..,..,0.9029999999999999,..,..,..,..,0.3333333333333333,..,..,0.2215026989579201,0.509,..,0.1910714285714286,0.4466880857944489,0.3333333333333334,0.04458393901586533,0.9531081914901733
CHNcc2020,CHN,China,2020,cc,-0.07102814316749573,0.1407113373279572,10,52.85714340209961,43.80952453613281,59.0476188659668,..,..,..,..,0.5,..,..,0.5,..,..,0.7916666865348816,..,..,..,..,..,..,0.3311584889888763,..,..,..,..,..,..,..,0.3169999999999999,0.3333333333333333,..,..,..,0.623,..,0.45625,0.534247100353241,0.5,0.04458393901586533,0.9531081914901733
MEXcc2020,MEX,Mexico,2020,cc,-0.9216302037239075,0.1433859914541245,13,19.5238094329834,11.90476226806641,26.66666603088379,..,..,..,..,0.3,..,..,0.25,..,..,0.6399999856948853,0.3675836666666666,..,0.2774417996406555,..,..,..,0.579674482345581,..,..,..,0.886,..,..,..,..,0.25,..,..,0.1861730851233006,0.414,..,0.1653846153846154,0.2747976779937744,0.1666666666666666,0.04458393901586533,0.9531081914901733
PHLcc2020,PHL,Philippines,2020,cc,-0.510658323764801,0.1366420239210129,12,33.33333206176758,25.71428489685059,44.76190567016602,..,..,..,..,0.4,..,..,0.25,..,..,0.8399999737739563,0.3456332857142858,..,0.3029409646987915,..,..,..,0.4918358027935028,..,..,..,..,..,..,..,0.291,0.4166666666666667,..,..,..,0.3070000000000001,..,0.1333333333333334,0.4573042392730713,0.3333333333333334,0.04458393901586533,0.9531081914901733
POLcc2020,POL,Poland,2020,cc,0.6186715960502625,0.1370703279972076,12,72.38095092773438,63.80952453613281,79.04762268066406,..,..,..,..,0.7,..,..,0.5,0.7807648231481481,0.5,0.8083333373069763,0.5439795238095239,..,0.3317252993583679,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,0.88,..,0.3846153846153846,0.7332425117492676,0.6666666666666667,0.04458393901586533,0.9531081914901733
THAcc2020,THA,Thailand,2020,cc,-0.4838117659091949,0.1427921503782272,11,35.23809432983398,26.66666603088379,45.71428680419922,..,..,..,..,0.5,..,..,0.25,..,..,0.7450000047683716,0.4493782142857142,..,0.2546730637550354,..,..,..,..,..,..,..,..,..,..,..,0.271,0.3333333333333333,..,..,..,0.272,..,0.2407079646017699,0.4899168014526367,0.3333333333333334,0.04458393901586533,0.9531081914901733
BRAge2020,BRA,Brazil,2020,ge,-0.4657092094421387,0.2317695170640945,9,34.76190567016602,17.14285659790039,50,..,..,..,..,0.5177777777777778,..,..,0.375,..,..,..,0.3161916666666666,..,0.4347748011350632,..,..,..,0.6294474005699158,..,..,..,0.268,..,..,..,..,0.625,..,..,..,..,..,0.2643500643500643,..,0.5,-0.008363250643014908,0.9389530420303345
CHNge2020,CHN,China,2020,ge,0.6439716815948486,0.250011146068573,7,73.33333587646484,60.9523811340332,82.38095092773438,..,..,..,..,0.5777777777777778,..,..,0.5,..,..,..,..,..,0.7907554308573405,..,..,..,0.7047848701477051,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.6630490956072351,..,0.6666666666666666,-0.008363250643014908,0.9389530420303345
MEXge2020,MEX,Mexico,2020,ge,-0.2703386843204498,0.2317695170640945,9,42.38095092773438,28.09523773193359,55.71428680419922,..,..,..,..,0.4955555555555556,..,..,0.5,..,..,..,0.4330630833333333,..,0.5563043256600698,..,..,..,0.4651030004024506,..,..,..,0.277,..,..,..,..,0.625,..,..,..,..,..,0.3089370176748817,..,0.4444444444444445,-0.008363250643014908,0.9389530420303345
PHLge2020,PHL,Philippines,2020,ge,0.06781238317489624,0.232853040099144,8,54.28571319580078,39.0476188659668,68.57142639160156,..,..,..,..,0.4533333333333333,..,..,0.5,..,..,..,0.42411375,..,0.5803502301375071,..,..,..,0.6139323115348816,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3793181952890691,..,0.6111111111111112,-0.008363250643014908,0.9389530420303345
POLge2020,POL,Poland,2020,ge,0.3241951167583466,0.2200997620820999,8,64.28571319580078,51.42856979370117,73.80952453613281,..,..,..,..,0.6288888888888889,..,..,0.5,0.5201063333333333,..,..,0.5554173333333334,..,0.5896106660366058,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3479773849339067,..,0.7777777777777778,-0.008363250643014908,0.9389530420303345
THAge2020,THA,Thailand,2020,ge,0.2018125355243683,0.2381170839071274,7,60.9523811340332,45.71428680419922,70.95237731933594,..,..,..,..,0.3866666666666667,..,..,0.5,..,..,..,0.52489425,..,0.6787497301896414,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.5245891276864728,..,0.6666666666666666,-0.008363250643014908,0.9389530420303345
BRApv2020,BRA,Brazil,2020,pv,-0.4468909204006195,0.2086234539747238,8,31.13207626342773,19.33962249755859,44.33962249755859,..,..,..,..,..,..,..,0.65,..,..,..,..,..,..,..,0.1666666666666667,0.4358015656471252,..,0.5,..,..,..,..,..,..,..,0.6590909090909091,..,..,..,..,..,0.2732142857142857,1,0.7500000000000001,0.07254093140363693,0.9806821942329407
CHNpv2020,CHN,China,2020,pv,-0.474127858877182,0.2086234539747238,8,27.8301887512207,18.39622688293457,42.92453002929688,..,..,..,..,..,..,..,0.55,..,..,..,..,..,..,..,0.1666666666666667,0.4390474557876587,..,0.5,..,..,..,..,..,..,..,0.6685606060606061,..,..,..,..,..,0.846875,0.9150000214576721,0.7083333333333334,0.07254093140363693,0.9806821942329407
MEXpv2020,MEX,Mexico,2020,pv,-0.7914557456970215,0.2086234539747238,8,19.33962249755859,12.73584938049316,29.24528312683105,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.25,0.4531497061252594,..,0.25,..,..,..,..,..,..,..,0.6704545454545454,..,..,..,..,..,0.2718446601941747,1,0.7083333333333334,0.07254093140363693,0.9806821942329407
PHLpv2020,PHL,Philippines,2020,pv,-0.7787042856216431,0.2264915257692337,7,19.81132125854492,12.26415061950684,33.01886749267578,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.1666666666666667,..,..,0.5,..,..,..,..,..,..,..,0.7234848484848484,..,..,..,..,..,0.4,0.7649999856948853,0.5416666666666667,0.07254093140363693,0.9806821942329407
POLpv2020,POL,Poland,2020,pv,0.4916194975376129,0.2264915257692337,7,62.26415252685547,51.41509246826172,74.52830505371094,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,0.8181818181818182,..,..,..,..,..,0.2456521739130434,1,0.75,0.07254093140363693,0.9806821942329407
THApv2020,THA,Thailand,2020,pv,-0.5782704949378967,0.2264915257692337,7,25.94339561462402,15.09433937072754,40.56603622436523,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,0.5,..,..,0.5,..,..,..,..,..,..,..,0.6325757575757576,..,..,..,..,..,0.3625,0.8274999856948853,0.6666666666666667,0.07254093140363693,0.9806821942329407
BRArl2020,BRA,Brazil,2020,rl,-0.2319197654724121,0.145851194858551,13,46.19047546386719,35.23809432983398,53.80952453613281,..,..,..,..,0.7,..,..,0.46875,..,..,..,0.3820076388888889,..,0.5880941388507684,..,..,..,0.6887086629867554,..,..,..,0.3756666666666666,..,..,..,..,0.5,..,0.6666666666666666,0.5963467707236608,0.712,..,0.3755979437229438,0.4606714844703674,0.7222222222222223,0.05617130175232887,0.970291793346405
CHNrl2020,CHN,China,2020,rl,-0.1025051027536392,0.1530672013759613,10,51.42856979370117,40.47618865966797,55.71428680419922,..,..,..,..,0.25,..,..,0.5,..,..,..,..,..,0.939400726929307,..,..,..,0.624241054058075,..,..,..,..,..,..,..,..,0.5833333333333334,..,0,..,0.151,..,0.5582394622093023,0.5953640937805176,0.6666666666666666,0.05617130175232887,0.970291793346405
MEXrl2020,MEX,Mexico,2020,rl,-0.6421821713447571,0.145851194858551,13,29.0476188659668,20,38.09523773193359,..,..,..,..,0.475,..,..,0.46875,..,..,..,0.3203176944444445,..,0.5142069384455681,..,..,..,0.6637860536575317,..,..,..,0.2626666666666667,..,..,..,..,0.25,..,0.6666666666666666,0.4597170799970627,0.565,..,0.3302044436146378,0.3479023277759552,0.4444444444444445,0.05617130175232887,0.970291793346405
PHLrl2020,PHL,Philippines,2020,rl,-0.6520701050758362,0.1491251140832901,11,28.09523773193359,19.0476188659668,37.61904907226562,..,..,..,..,0.45,..,..,0.34375,..,..,..,0.4346117777777778,..,0.8227731448908647,..,..,..,0.6453737020492554,..,..,..,..,..,..,..,..,0.4166666666666667,..,1,..,0.556,..,0.3715338827838828,0.4817013740539551,0.5555555555555556,0.05617130175232887,0.970291793346405
POLrl2020,POL,Poland,2020,rl,0.5247493982315063,0.1361042708158493,12,67.61904907226562,60.9523811340332,75.23809814453125,..,..,..,..,0.625,..,..,0.75,0.562886,0.375,..,0.4677719166666667,..,0.6397674499700466,..,..,..,..,..,..,..,..,..,..,..,..,0.5833333333333334,..,0.6666666666666666,..,0.73,..,0.3894192281148803,0.7228269577026367,0.7222222222222223,0.05617130175232887,0.970291793346405
THArl2020,THA,Thailand,2020,rl,0.111505389213562,0.1493969112634659,10,55.23809432983398,48.09523773193359,62.38095092773438,..,..,..,..,0.3,..,..,0.59375,..,..,..,0.4919438611111111,..,0.6487857004006704,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,0.3333333333333333,..,0.542,..,0.551185208596713,0.5712315440177917,0.7222222222222223,0.05617130175232887,0.970291793346405
BRArq2020,BRA,Brazil,2020,rq,-0.1110115274786949,0.2026634216308594,9,47.61904907226562,36.66666793823242,58.09523773193359,..,..,..,..,0.6,..,..,0.5,..,..,..,0.268221,..,..,0.55,..,..,0.5563045144081116,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.4079222079222079,0.5107102990150452,0.5833333333333334,0.005299595650285482,0.9266460537910461
CHNrq2020,CHN,China,2020,rq,-0.2026433795690536,0.2054753005504608,8,44.28571319580078,31.90476226806641,57.14285659790039,..,..,..,..,0.6,..,..,0.6,..,..,..,..,..,..,0.2,..,..,0.6584707498550415,..,..,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.5604476205857019,0.4935275316238403,0.4166666666666667,0.005299595650285482,0.9266460537910461
MEXrq2020,MEX,Mexico,2020,rq,-0.01291004475206137,0.2026634216308594,9,50.9523811340332,38.57143020629883,61.42856979370117,..,..,..,..,0.6,..,..,0.7,..,..,..,0.4417995833333333,..,..,0.675,..,..,0.6244251728057861,..,..,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.3733424612065389,0.4524663388729095,0.5,0.005299595650285482,0.9266460537910461
PHLrq2020,PHL,Philippines,2020,rq,0.1131566762924194,0.2026634216308594,9,57.14285659790039,43.33333206176758,65.23809814453125,..,..,..,..,0.6,..,..,0.65,..,..,..,0.4210208333333334,..,..,0.6,..,..,0.5832868814468384,..,..,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.4701750101750102,0.4842091202735901,0.5,0.005299595650285482,0.9266460537910461
POLrq2020,POL,Poland,2020,rq,0.8506819605827332,0.2087715864181519,8,76.19047546386719,68.57142639160156,85.23809814453125,..,..,..,..,0.9,..,..,0.7,..,..,..,0.4330411666666666,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,0.8636363636363636,..,..,..,..,..,0.3985467050033082,0.6201768517494202,0.75,0.005299595650285482,0.9266460537910461
THArq2020,THA,Thailand,2020,rq,0.06366075575351715,0.2087715864181519,8,55.71428680419922,41.42856979370117,63.80952453613281,..,..,..,..,0.5,..,..,0.5,..,..,..,0.508823,..,..,0.575,..,..,..,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.5778415787929063,0.4670789241790771,0.6666666666666667,0.005299595650285482,0.9266460537910461
BRAva2020,BRA,Brazil,2020,va,0.2873950600624084,0.1253124922513962,14,57.00482940673828,50.72463607788086,60.86956405639648,..,..,..,..,0.6833333333333335,..,..,0.56475,..,0.7072222222222222,..,..,..,0.198038175702095,..,..,0.5140992403030396,0.7431161403656006,..,..,..,0.2225,..,0.81,..,..,0.7083333333333334,0.6375,..,0.3655939102172852,0.82,..,0.2375,0.5510554313659668,..,0.06988025456666946,0.9816910028457642
CHNva2020,CHN,China,2020,va,-1.65635871887207,0.1260468661785126,11,4.830917835235596,1.449275374412537,9.178744316101074,..,..,..,..,0.1722222222222222,..,..,0.2385,..,0.0777777777777778,..,..,..,..,..,..,0.2094824463129044,0.6046386361122131,..,..,..,..,..,0.19,..,..,0.375,0.2128,..,..,0.0316666666666667,..,0.578125,0.3457880914211273,..,0.06988025456666946,0.9816910028457642
MEXva2020,MEX,Mexico,2020,va,-0.02738821879029274,0.1253124922513962,14,44.92753601074219,37.68115997314453,53.62318801879883,..,..,..,..,0.5916666666666667,..,..,0.45975,..,0.6172222222222222,..,..,..,0.3410198986530304,..,..,0.5484676957130432,0.701086163520813,..,..,..,0.276,..,0.82,..,..,0.5833333333333333,0.5328999999999999,..,0.4540191441774368,0.782,..,0.1480769230769231,0.5281763672828674,..,0.06988025456666946,0.9816910028457642
PHLva2020,PHL,Philippines,2020,va,-0.1062042415142059,0.1276715695858002,11,41.06280136108398,36.23188400268555,52.17391204833984,..,..,..,..,0.5333333333333333,..,..,0.54675,..,0.5938888888888889,..,..,..,0.5158821940422058,..,..,..,0.7133070826530457,..,..,..,..,..,0.76,..,..,0.5833333333333334,0.5436,..,..,0.5836666666666667,..,0.3238095238095238,0.4786714315414429,..,0.06988025456666946,0.9816910028457642
POLva2020,POL,Poland,2020,va,0.615374743938446,0.1032405346632004,11,66.18357849121094,59.4202880859375,71.4975814819336,..,..,..,..,0.7416666666666667,..,..,0.68625,0.5264256666666667,0.7466666666666666,..,..,..,0.4812750220298767,..,..,..,..,..,..,..,..,..,0.6,..,..,0.9166666666666667,0.7116,..,..,0.7726666666666667,..,0.1782608695652174,0.6061707139015198,..,0.06988025456666946,0.9816910028457642
THAva2020,THA,Thailand,2020,va,-0.8092619180679321,0.1286854445934296,10,26.08695602416992,20.77294731140137,30.43478202819824,..,..,..,..,0.3166666666666667,..,..,0.45825,..,0.2972222222222222,..,..,..,0.336382269859314,..,..,..,..,..,..,..,..,..,0.61,..,..,0.375,0.5478000000000001,..,..,0.3466666666666667,..,0.3699115044247788,0.492232471704483,..,0.06988025456666946,0.9816910028457642
BRAcc2021,BRA,Brazil,2021,cc,-0.4992179572582245,0.1599542200565338,12,34.28571319580078,24.76190567016602,48.09523773193359,..,..,..,..,0.6,..,..,0.25,..,..,0.7200000286102295,0.378389332952381,..,0.2893688082695007,..,..,..,..,..,..,..,0.9029999999999999,..,..,..,..,0.3333333333333333,..,..,0.054555382579565,0.507,..,0.1855072463768116,0.4348255968239147,0.3333333333333334,0.03542258962988853,0.9401728510856628
CHNcc2021,CHN,China,2021,cc,0.03023358434438705,0.1544064432382584,10,56.19047546386719,48.09523773193359,62.38095092773438,..,..,..,..,0.5,..,..,0.5,..,..,0.7916666865348816,0.5895609401666667,..,..,..,..,..,..,..,..,..,..,..,..,..,0.298,0.3333333333333333,..,..,..,0.5880000000000001,..,0.4684563758389261,0.5303199674045199,0.5,0.03542258962988853,0.9401728510856628
MEXcc2021,MEX,Mexico,2021,cc,-1.020639896392822,0.1599542200565338,12,17.61904716491699,7.61904764175415,25.23809432983398,..,..,..,..,0.3,..,..,0.25,..,..,0.6399999856948853,0.3616196598095238,..,0.3136817812919617,..,..,..,..,..,..,..,0.886,..,..,..,..,0.25,..,..,0.1336333006620407,0.496,..,0.0981481481481481,0.2618778861757383,0.1666666666666666,0.03542258962988853,0.9401728510856628
PHLcc2021,PHL,Philippines,2021,cc,-0.5301110148429871,0.1470590531826019,12,33.80952453613281,24.28571510314941,46.19047546386719,..,..,..,..,0.4,..,..,0.25,..,..,0.8399999737739563,0.3606844572619047,..,0.3097243905067444,..,..,..,0.4199999868869781,..,..,..,..,..,..,..,0.282,0.4166666666666667,..,..,..,0.298,..,0.1339285714285715,0.4401868892628734,0.3333333333333334,0.03542258962988853,0.9401728510856628
POLcc2021,POL,Poland,2021,cc,0.5461355447769165,0.146755576133728,12,68.0952377319336,62.85714340209961,78.0952377319336,..,..,..,..,0.7,..,..,0.5,0.7807648231481481,0.5,0.8083333373069763,0.5377555972142857,..,0.2745973467826843,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,..,..,0.866,..,0.389873417721519,0.7198009451856994,0.6666666666666667,0.03542258962988853,0.9401728510856628
THAcc2021,THA,Thailand,2021,cc,-0.4788709282875061,0.1531734317541122,11,34.76190567016602,26.19047546386719,48.09523773193359,..,..,..,..,0.5,..,..,0.25,..,..,0.7450000047683716,0.4520948387142857,..,0.1882472634315491,..,..,..,..,..,..,..,..,..,..,..,0.267,0.3333333333333333,..,..,..,0.27,..,0.2910891089108911,0.4674904292139415,0.3333333333333334,0.03542258962988853,0.9401728510856628
BRAge2021,BRA,Brazil,2021,ge,-0.4929903745651245,0.2313035130500793,8,33.80952453613281,17.61904716491699,49.0476188659668,..,..,..,..,0.5177777777777778,..,..,0.375,..,..,..,0.3523975809166667,..,0.4881608188152313,..,..,..,..,..,..,..,0.268,..,..,..,..,0.625,..,..,..,..,..,0.3038647342995169,..,0.5,-0.01754092425107956,0.9443194270133972
CHNge2021,CHN,China,2021,ge,0.8079116344451904,0.2327562719583511,7,75.71428680419922,67.14286041259766,84.28571319580078,..,..,..,..,0.5777777777777778,..,..,0.5,..,..,..,0.7572909196666666,..,0.8403499921162924,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.6701946913356309,..,0.6111111111111112,-0.01754092425107956,0.9443194270133972
MEXge2021,MEX,Mexico,2021,ge,-0.3435437977313995,0.2313035130500793,8,37.61904907226562,25.71428489685059,55.23809432983398,..,..,..,..,0.4955555555555556,..,..,0.5,..,..,..,0.44769932825,..,0.5248785217603048,..,..,..,..,..,..,..,0.277,..,..,..,..,0.625,..,..,..,..,..,0.307442021460713,..,0.4444444444444445,-0.01754092425107956,0.9443194270133972
PHLge2021,PHL,Philippines,2021,ge,0.03479013219475746,0.2292293161153793,8,55.23809432983398,38.09523773193359,66.66666412353516,..,..,..,..,0.4533333333333333,..,..,0.5,..,..,..,0.413851738,..,0.6470934351285299,..,..,..,0.5799999833106995,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3863095238095238,..,0.6111111111111112,-0.01754092425107956,0.9443194270133972
POLge2021,POL,Poland,2021,ge,0.2543063759803772,0.2160715162754059,8,61.42856979370117,49.0476188659668,70.47618865966797,..,..,..,..,0.6288888888888889,..,..,0.5,0.5201063333333333,..,..,0.5182844599166667,..,0.6309767365455627,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3476793248945148,..,0.7777777777777778,-0.01754092425107956,0.9443194270133972
THAge2021,THA,Thailand,2021,ge,0.2200568020343781,0.2327562719583511,7,59.0476188659668,46.19047546386719,70.47618865966797,..,..,..,..,0.3866666666666667,..,..,0.625,..,..,..,0.5178004503333333,..,0.675916830698649,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.5102310231023103,..,0.6111111111111112,-0.01754092425107956,0.9443194270133972
BRApv2021,BRA,Brazil,2021,pv,-0.4198797643184662,0.212362676858902,8,31.13207626342773,18.86792373657227,45.75471878051758,..,..,..,..,..,..,..,0.65,..,..,..,..,..,..,..,0.25,0.5009487867355347,..,0.5,..,..,..,..,..,..,..,0.6136363636363636,..,..,..,..,..,0.3065693430656934,1,0.7500000000000001,0.07331208139657974,0.9786407947540283
CHNpv2021,CHN,China,2021,pv,-0.5164628624916077,0.212362676858902,8,28.30188751220703,17.92452812194824,41.50943374633789,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.1666666666666667,0.4448811411857605,..,0.5,..,..,..,..,..,..,..,0.625,..,..,..,..,..,0.8442953020134227,1,0.7500000000000001,0.07331208139657974,0.9786407947540283
MEXpv2021,MEX,Mexico,2021,pv,-0.6876158714294434,0.212362676858902,8,23.11320686340332,14.15094375610352,33.96226501464844,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.25,0.5109813809394836,..,0.25,..,..,..,..,..,..,..,0.6818181818181818,..,..,..,..,..,0.2654205607476635,1,0.7083333333333334,0.07331208139657974,0.9786407947540283
PHLpv2021,PHL,Philippines,2021,pv,-0.984022319316864,0.2298123985528946,7,16.03773498535156,10.37735843658447,24.05660438537598,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.1666666666666667,..,..,0.5,..,..,..,..,..,..,..,0.678030303030303,..,..,..,..,..,0.3891891891891892,0.6799999999999999,0.4583333333333334,0.07331208139657974,0.9786407947540283
POLpv2021,POL,Poland,2021,pv,0.49190354347229,0.2298123985528946,7,61.32075500488281,50.94339752197266,76.88679504394531,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,0.75,..,..,0.75,..,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.282051282051282,1,0.7916666666666667,0.07331208139657974,0.9786407947540283
THApv2021,THA,Thailand,2021,pv,-0.5687798857688904,0.212362676858902,8,25.47169876098633,17.92452812194824,39.15094375610352,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,0.5,0.5519213676452637,..,0.5,..,..,..,..,..,..,..,0.6212121212121212,..,..,..,..,..,0.3742574257425743,0.8525,0.6666666666666667,0.07331208139657974,0.9786407947540283
BRArl2021,BRA,Brazil,2021,rl,-0.3014173805713654,0.1555096358060837,12,41.90476226806641,31.4285717010498,52.38095092773438,..,..,..,..,0.7,..,..,0.46875,..,..,..,0.4191310273333334,..,0.62323280920585,..,..,..,..,..,..,..,0.3756666666666666,..,..,..,..,0.4166666666666667,..,0.6666666666666666,0.8390563577413559,0.752,..,0.35,0.4588767096001398,0.6666666666666666,0.05161993950605392,0.9694674015045166
CHNrl2021,CHN,China,2021,rl,0.01026888564229012,0.1572530120611191,10,52.85714340209961,45.23809432983398,58.09523773193359,..,..,..,..,0.25,..,..,0.53125,..,..,..,0.6082943810277778,..,0.9625149350613356,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,0,..,0.153,..,0.5842281879194631,0.5914442778495644,0.6666666666666666,0.05161993950605392,0.9694674015045166
MEXrl2021,MEX,Mexico,2021,rl,-0.8079965114593506,0.1555096358060837,12,22.85714340209961,15.2380952835083,31.4285717010498,..,..,..,..,0.475,..,..,0.4375,..,..,..,0.3381068971388889,..,0.5273243139187495,..,..,..,..,..,..,..,0.2626666666666667,..,..,..,..,0.25,..,0.6666666666666666,0.679936558008194,0.529,..,0.3252271139063592,0.3414544462947017,0.4444444444444445,0.05161993950605392,0.9694674015045166
PHLrl2021,PHL,Philippines,2021,rl,-0.6668025851249695,0.1556850522756577,11,26.19047546386719,18.09523773193359,38.09523773193359,..,..,..,..,0.45,..,..,0.3125,..,..,..,0.4399827652222222,..,0.8269621866444746,..,..,..,0.6200000047683716,..,..,..,..,..,..,..,..,0.4166666666666667,..,1,..,0.569,..,0.4020793114543114,0.4839553250569472,0.5555555555555556,0.05161993950605392,0.9694674015045166
POLrl2021,POL,Poland,2021,rl,0.4255692064762115,0.1406753063201904,12,64.28571319580078,56.66666793823242,72.38095092773438,..,..,..,..,0.625,..,..,0.75,0.562886,0.375,..,0.4615658985277778,..,0.6422838481763998,..,..,..,..,..,..,..,..,..,..,..,..,0.5833333333333334,..,0.6666666666666666,..,0.66,..,0.3721518987341772,0.7118250653201651,0.7222222222222223,0.05161993950605392,0.9694674015045166
THArl2021,THA,Thailand,2021,rl,0.09379883110523224,0.1572530120611191,10,55.23809432983398,46.66666793823242,61.90476226806641,..,..,..,..,0.3,..,..,0.59375,..,..,..,0.4829850528333334,..,0.6384298692767819,..,..,..,..,..,..,..,..,..,..,..,..,0.4166666666666667,..,0.6666666666666666,..,0.518,..,0.5410891089108911,0.5651436009274496,0.7222222222222223,0.05161993950605392,0.9694674015045166
BRArq2021,BRA,Brazil,2021,rq,-0.1216139942407608,0.2067760974168777,8,47.14285659790039,35.23809432983398,60,..,..,..,..,0.6,..,..,0.5,..,..,..,0.3056355019166667,..,..,0.55,..,..,..,..,..,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.4363647913412694,0.4862472093963589,0.5833333333333334,0.003742489963769913,0.9285025596618652
